 117310412201311059  22018080120180812Pasilan asema       17 15 430   6174  00MHerttoniemi(M)      Hertonäs(M)                                                 2
 122013112201171059  22018080120180812Jämsänkatu          18 16 253   6604  00M                                                                                0
 122011712201151059  22018080120180812Pasilan konepaja    20 17 346   6857  01M                                                                                0
 122011512201131059  22018080120180812Telekatu            21 18 362   7203  00M                                                                                0
 122011312201201059  22018080120180812Päijänteentie       23 19 478   7565  00M                                                                                0
 122012011001601059  22018080120180812Junatie             24 20 414   8043  01M                                                                                0
 110016011001091059  22018080120180812Tynnyrintekijänkatu 25 21 695   8457  00L                                                                                0
 110010914201151059  22018080120180812Kalasatama (M)      26 22 1017  9152  00M                                                                                0
 142011514201171059  22018080120180812Kulosaari           27 23 756   10169 00M                                                                                0
 142011714341011059  22018080120180812Tupasaari           28 24 792   10925 00M                                                                                0
 143410114311041059  22018080120180812Kipparlahti         29 25 792   11717 00M                                                                                0
 1431104       1059  22018080120180812Herttoniemi (M)     31 26 640   12357  1M                                                                                0
 110012811001311059  12018081320180826Polariksenkatu      0  1  486   0     00LPajamäki            Smedjebacka         Pasila as.          Böle st.            0
 110013111001191059  12018081320180826Kalasatama (M)      1  2  559   486   00L                                                                                0
 110011912201191059  12018081320180826Tynnyrintekijänkatu 3  3  495   1045  00M                                                                                0
 122011912201121059  12018081320180826Junatie             5  4  406   1540  01M                                                                                2
 122011212201341059  12018081320180826Päijänteentie       7  5  435   1946  00M                                                                                0
 122013412201141059  12018081320180826Telekatu            8  6  261   2381  00M                                                                                0
 122011411731131059  12018081320180826Pasilan konepaja    9  7  384   2642  00M                                                                                0
 117311311731251059  12018081320180826Jämsänkatu          10 8  454   3026  01MPajamäki            Smedjebacka         Ruskeasuo           Brunakärr           0
 117312511711541059  12018081320180826Pasilan asema       12 9  880   3480  00M                                                                                0
 117115411711301059  12018081320180826Kyllikinportti      16 10 245   4360  00M                                                                                0
 117113011711241059  12018081320180826Iso Paja            17 11 166   4605  00M                                                                                0
 117112411711261059  12018081320180826Radiokatu           18 12 286   4771  00M                                                                                0
 117112611711801059  12018081320180826Tv-keskus           18 13 279   5057  00M                                                                                0
